carID,price,brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize
14376,32990,vw, Tiguan Allspace,2019,Automatic,8963,Diesel,145,39.2,2
14202,8199,skoda, Yeti,2014,Manual,32078,Petrol,160,46.3,1.2
14378,18950,audi, A8,2015,Automatic,46558,Diesel,200,47.9,3
18871,10500,skoda, Yeti,2017,Manual,36078,Diesel,30,62.8,2
18035,3750,vauxhall, Zafira Tourer,2013,Manual,121349,Petrol,235,39.2,1.8
13053,12200,toyota, Verso,2017,Manual,44896,Petrol,200,41.5,1.6
18125,8940,hyundi, IX20,2017,Manual,12417,Petrol,125,50.4,1.4
19159,13991,toyota, GT86,2015,Manual,38126,Petrol,260,36.2,2
18111,9995,skoda, Yeti,2015,Manual,48870,Diesel,200,48.7,2
17431,4199,ford, KA,2014,Manual,57533,Petrol,30,57.7,1.2
18277,55450,audi, RS5,2019,Automatic,9108,Petrol,145,29.7,2.9
19326,39792,bmw, M4,2018,Semi-Auto,8797,Petrol,145,34,3
12806,18950,ford, Edge,2017,Manual,18968,Diesel,160,48.7,2
15564,58988,bmw, X6,2019,Automatic,5000,Petrol,145,26.4,3
19525,18499,skoda, Kamiq,2020,Manual,2046,Petrol,145,47.1,1.5
18501,43999,merc, GLS Class,2018,Semi-Auto,8963,Diesel,145,37.2,3
16634,25498,merc, S Class,2016,Semi-Auto,44072,Diesel,200,47.9,3
13803,17495,merc, CLS Class,2017,Semi-Auto,65700,Diesel,125,57.7,2.1
18284,11240,ford, Grand C-MAX,2017,Manual,12054,Petrol,30,54.3,1
19140,22750,bmw, X4,2016,Automatic,24881,Diesel,145,54.3,2
12674,11000,vw, Beetle,2015,Manual,37944,Diesel,145,55.4,2
12281,23950,ford, Galaxy,2019,Automatic,600,Diesel,145,43.5,2
15802,16291,vw, Scirocco,2017,Manual,25018,Petrol,145,47.1,2
13259,13798,vauxhall, Combo Life,2019,Manual,10098,Diesel,145,53.3,1.5
15635,22000,ford, Tourneo Custom,2017,Manual,32315,Diesel,145,44.1,2
17052,24395,toyota, Prius,2019,Automatic,4092,Other,140,61.4,1.8
12885,15498,toyota, Hilux,2016,Automatic,55883,Diesel,260,32.8,3
14213,20891,ford, Puma,2020,Manual,3073,Petrol,145,50.4,1
19119,21485,bmw, 6 Series,2016,Automatic,19411,Petrol,260,37.2,3
15525,20499,skoda, Kamiq,2020,Semi-Auto,4000,Petrol,145,44.1,1.5
12837,22000,ford, Puma,2019,Manual,578,Petrol,145,50.4,1
16132,40990,audi, A8,2019,Automatic,5000,Diesel,145,50.4,3
17933,14990,vw, Amarok,2014,Manual,60000,Diesel,260,35.3,2
17022,37999,merc, GLS Class,2017,Semi-Auto,44555,Diesel,300,37.2,3
18209,17490,merc, CLA Class,2016,Automatic,31959,Petrol,200,42.8,2
17131,29000,audi, RS3,2016,Automatic,50796,Petrol,300,34.9,2.5
12752,2095,ford, Fusion,2005,Manual,31000,Petrol,200,41.5,1.4
16271,18700,toyota, Prius,2017,Automatic,39402,Hybrid,0,94.1,1.8
15503,14799,hyundi, Santa Fe,2014,Automatic,51344,Diesel,260,41.5,2.2
15980,17980,skoda, Scala,2020,Automatic,1000,Petrol,150,47.1,1
12550,9995,toyota, Avensis,2016,Manual,61300,Diesel,20,67.3,1.6
13548,7298,hyundi, IX35,2013,Manual,50998,Diesel,145,48.7,1.7
16716,36999,vw, Amarok,2019,Automatic,1250,Diesel,260,33.6,3
15143,24998,vw, Tiguan Allspace,2019,Manual,94,Petrol,150,36.2,1.5
13852,16930,ford, Grand Tourneo Connect,2019,Manual,15297,Diesel,145,61.4,1.5
13233,33990,bmw, Z4,2019,Semi-Auto,8810,Petrol,145,37.2,2
12345,65990,audi, Q8,2019,Semi-Auto,10000,Diesel,150,32.8,3
14963,12998,vw, Scirocco,2016,Manual,57362,Diesel,20,55.4,2
15133,31498,ford, Mustang,2018,Automatic,6250,Petrol,145,23.5,5
16178,13995,vauxhall, GTC,2018,Manual,9802,Petrol,145,47.1,1.4
16708,73890,bmw, 8 Series,2019,Semi-Auto,3369,Petrol,150,26.7,4.4
13510,43991,merc, V Class,2018,Semi-Auto,12572,Diesel,150,44.8,2.2
15897,13200,ford, Grand Tourneo Connect,2015,Automatic,14079,Diesel,125,56.6,1.5
18107,40495,ford, Mustang,2020,Semi-Auto,3200,Petrol,145,24.8,5
17072,9795,ford, Grand C-MAX,2016,Manual,48154,Diesel,30,64.2,1.5
15456,19995,skoda, Scala,2020,Semi-Auto,1000,Petrol,145,45.6,1.5
12656,59995,bmw, M4,2020,Semi-Auto,5,Petrol,145,34,3
12137,3950,bmw, Z3,1999,Manual,58000,Petrol,270,35.3,1.9
17629,45450,vw, Caravelle,2020,Semi-Auto,15,Diesel,145,32.8,2
15997,28000,ford, Galaxy,2019,Semi-Auto,14872,Diesel,145,46.3,2
13323,19990,ford, Galaxy,2017,Manual,18000,Petrol,145,43.5,1.5
14336,4800,ford, KA,2015,Manual,30938,Petrol,30,57.7,1.2
16636,39985,audi, A7,2019,Automatic,5201,Diesel,145,38.7,3
12090,15800,hyundi, I800,2018,Manual,33387,Diesel,150,31.7,2.5
18742,72430,bmw, X7,2019,Semi-Auto,6391,Diesel,145,33.6,3
12080,25450,audi, A7,2017,Semi-Auto,21134,Diesel,145,52.3,3
12092,9301,vw, CC,2015,Manual,61119,Diesel,30,60.1,2
17241,34890,bmw, Z4,2019,Semi-Auto,156,Petrol,145,38.7,2
16809,22990,vw, Amarok,2018,Automatic,20811,Diesel,260,36.2,3
19070,47000,bmw, 7 Series,2019,Semi-Auto,5113,Diesel,145,44.1,3
19502,10995,skoda, Yeti,2013,Semi-Auto,29627,Diesel,240,43.5,2
13609,2491,ford, Fusion,2009,Manual,86022,Petrol,205,43.5,1.4
14086,44500,bmw, M4,2019,Semi-Auto,5644,Petrol,145,34,3
14550,28999,vw, Shuttle,2020,Manual,1578,Diesel,145,37.2,2
13369,19290,ford, Galaxy,2016,Semi-Auto,17136,Diesel,145,52.3,2
12910,15995,skoda, Kamiq,2019,Manual,3160,Petrol,145,47.9,1
19231,3850,vw, Beetle,2007,Manual,40000,Petrol,265,36.2,1.6
18596,24250,toyota, Hilux,2019,Manual,12679,Diesel,265,40.4,2.4
13157,13700,vw, Scirocco,2016,Manual,32546,Petrol,150,47.1,2
17951,24998,merc, V Class,2018,Manual,23275,Diesel,145,46.3,2.1
16402,13995,merc, CLS Class,2014,Automatic,48500,Diesel,145,54.3,2.1
12764,8100,ford, KA,2016,Manual,6205,Petrol,30,57.7,1.2
12315,36995,vw, Shuttle,2019,Semi-Auto,12316,Diesel,145,32.8,2
13091,26394,toyota, Hilux,2019,Manual,13000,Diesel,260,40.4,2.4
18203,36900,bmw, X4,2019,Semi-Auto,12855,Diesel,145,40.4,3
14115,19298,merc, CLS Class,2015,Semi-Auto,40912,Diesel,125,57.7,2.1
14702,8995,toyota, Verso,2013,Manual,30000,Diesel,125,57.6,2
16419,46500,bmw, 7 Series,2019,Semi-Auto,6249,Diesel,145,42.2,3
13469,41970,audi, RS5,2017,Semi-Auto,18630,Petrol,145,32.5,2.9
18332,26995,toyota, Prius,2019,Automatic,12998,Hybrid,135,217.3,1.8
16117,19495,toyota, Prius,2017,Automatic,25000,Hybrid,0,85.6,1.8
16387,15498,toyota, Verso,2017,Semi-Auto,16084,Petrol,160,43.5,1.8
14108,28995,vw, Amarok,2019,Manual,800,Diesel,260,32.5,3
12055,25780,toyota, GT86,2019,Manual,5123,Petrol,145,33.2,2
16013,12947,vw, Scirocco,2016,Manual,50347,Diesel,20,55.4,2
12753,8993,toyota, Prius,2010,Automatic,68296,Hybrid,0,70.6,1.8
13092,38000,merc, GLS Class,2017,Automatic,11575,Diesel,150,37.2,3
17011,14500,vauxhall, Combo Life,2018,Manual,13619,Diesel,145,53.3,1.5
15265,32500,hyundi, Santa Fe,2019,Automatic,11,Diesel,145,39.8,2.2
12749,27490,merc, V Class,2015,Automatic,57500,Diesel,235,44.8,2.1
15498,20500,ford, Galaxy,2016,Manual,145,Diesel,125,56.5,2
15876,31990,toyota, Land Cruiser,2016,Semi-Auto,43996,Diesel,305,38.2,2.8
18241,4990,audi, S3,2003,Manual,106000,Petrol,325,39.8,1.8
12571,22788,vw, Caddy Maxi Life,2019,Semi-Auto,1581,Diesel,145,46.3,2
19305,19998,vw, Shuttle,2018,Manual,25029,Diesel,145,47.1,2
19129,76990,audi, Q8,2019,Semi-Auto,6000,Diesel,145,32.8,3
13317,25000,merc, V Class,2019,Manual,100,Diesel,145,46.3,2.1
16114,10080,hyundi, IX20,2017,Automatic,22658,Petrol,145,43.5,1.6
13068,34221,bmw, M4,2017,Semi-Auto,63660,Petrol,150,32.5,3
14250,38985,audi, A8,2017,Automatic,1420,Diesel,145,50.4,3
13923,12495,vauxhall, Combo Life,2018,Manual,550,Diesel,145,53.3,1.5
14810,13957,vauxhall, Combo Life,2019,Manual,1800,Petrol,145,42.2,1.2
16651,42888,bmw, X6,2019,Automatic,10231,Diesel,145,44.8,3
13008,60995,bmw, X4,2020,Semi-Auto,100,Petrol,145,24.8,3
17662,28500,bmw, Z4,2020,Automatic,101,Petrol,145,38.7,2
16155,7495,vauxhall, GTC,2016,Manual,34391,Petrol,160,47.1,1.4
12963,10695,skoda, Rapid,2018,Manual,14742,Petrol,145,61.4,1
17613,11998,toyota, Avensis,2017,Manual,27196,Petrol,145,47.1,1.8
19323,26587,vw, Arteon,2019,Automatic,5257,Petrol,145,47.1,2
13646,7700,hyundi, I40,2014,Automatic,66031,Diesel,200,47.1,1.7
16998,37900,bmw, X6,2018,Semi-Auto,11500,Diesel,150,40.9,3
13252,9495,skoda, Rapid,2018,Manual,21014,Petrol,145,62.8,1
18223,20950,skoda, Kamiq,2020,Semi-Auto,3927,Petrol,150,43.5,1.5
15398,10490,vw, Beetle,2016,Manual,38540,Diesel,30,61.4,2
19224,19875,bmw, i3,2016,Automatic,20013,Hybrid,0,470.8,0
19074,32950,bmw, M3,2015,Semi-Auto,13537,Petrol,300,34,3
18521,20870,skoda, Kamiq,2019,Automatic,45,Petrol,145,43.5,1.5
15903,34995,vw, Amarok,2019,Automatic,3460,Diesel,260,33.6,3
16058,41000,ford, Mustang,2019,Semi-Auto,678,Petrol,145,22.1,5
13528,29995,vw, Shuttle,2019,Semi-Auto,4800,Diesel,145,33.2,2
12967,8800,skoda, Rapid,2017,Manual,33151,Petrol,145,61.4,1
12112,7999,toyota, Avensis,2014,Manual,44537,Diesel,30,61.4,2
13658,12500,vw, CC,2016,Automatic,32925,Diesel,125,58.9,2
18616,59949,merc, S Class,2019,Automatic,6468,Diesel,145,48.7,3
19585,3990,merc, SLK,2001,Automatic,69234,Petrol,325,30.7,2
15770,18765,toyota, Prius,2017,Automatic,47348,Hybrid,0,94.1,1.8
13970,125000,audi, R8,2019,Automatic,13663,Petrol,150,21.4,5.2
17698,38861,audi, A8,2018,Semi-Auto,5760,Petrol,145,37.7,3
13121,10595,toyota, Avensis,2017,Manual,35939,Diesel,145,67.3,1.6
17059,16495,skoda, Scala,2019,Semi-Auto,2838,Petrol,145,45.6,1.5
12462,9295,hyundi, IX35,2014,Manual,31172,Diesel,145,53.3,1.7
18758,17519,toyota, Prius,2016,Automatic,41902,Hybrid,0,94.1,1.8
16720,10199,bmw, Z4,2012,Manual,49289,Petrol,200,41.5,2
13583,11495,skoda, Rapid,2018,Semi-Auto,2736,Petrol,150,61.4,1
14627,20550,vw, Scirocco,2017,Semi-Auto,18673,Petrol,145,34.9,2
16341,9470,hyundi, IX35,2015,Manual,33730,Diesel,145,53.3,1.7
16787,69890,audi, RS4,2020,Automatic,3350,Petrol,150,29.1,2.9
12385,79989,merc, S Class,2018,Automatic,2499,Petrol,145,34,4
14540,21998,vw, Arteon,2019,Semi-Auto,16651,Diesel,145,50.4,2
15672,24990,audi, RS4,2014,Semi-Auto,70823,Petrol,555,26.4,4.2
18154,17991,merc, CLS Class,2015,Semi-Auto,29139,Diesel,125,57.7,2.1
12627,33682,bmw, 7 Series,2017,Semi-Auto,6431,Diesel,145,54.3,3
12689,19000,ford, Galaxy,2018,Semi-Auto,32340,Diesel,150,52.3,2
15052,11995,skoda, Yeti,2016,Semi-Auto,24800,Petrol,125,51.4,1.2
14597,10857,ford, Grand C-MAX,2016,Manual,8000,Diesel,30,64.2,1.5
14438,19995,hyundi, Santa Fe,2017,Manual,19222,Diesel,145,47.1,2.2
17811,11499,ford, Grand C-MAX,2016,Automatic,19135,Diesel,125,56.5,2
18027,8290,skoda, Rapid,2017,Manual,28000,Petrol,20,57.7,1.2
12003,22500,vw, Arteon,2019,Automatic,1555,Petrol,145,40.4,1.5
12723,26950,vw, Tiguan Allspace,2019,Semi-Auto,7022,Diesel,145,38.7,2
13630,34980,merc, V Class,2017,Semi-Auto,6316,Diesel,145,45.6,2.2
16239,12495,hyundi, I40,2016,Semi-Auto,31339,Diesel,125,56.5,1.7
13868,11990,toyota, Verso,2017,Manual,41630,Diesel,30,62.8,1.6
19556,7790,hyundi, IX35,2014,Manual,62300,Petrol,205,41.5,1.6
16056,66990,audi, Q8,2019,Semi-Auto,9155,Diesel,145,32.8,3
14119,39700,audi, A8,2018,Automatic,7919,Diesel,145,50.4,3
18044,18980,merc, CLA Class,2017,Manual,26662,Diesel,30,65.7,2.1
18387,19990,audi, A7,2016,Semi-Auto,27386,Diesel,125,61.4,3
19026,25491,merc, X-CLASS,2019,Automatic,5981,Diesel,265,35.8,2.3
18017,46000,merc, X-CLASS,2020,Automatic,2950,Diesel,260,31.4,3
16861,67990,bmw, X7,2019,Semi-Auto,6331,Petrol,145,24.8,3
17671,34800,merc, X-CLASS,2019,Automatic,1563,Diesel,260,35.8,2.3
13772,59995,bmw, 7 Series,2019,Semi-Auto,1501,Diesel,145,41.5,3
13924,53000,audi, A8,2019,Automatic,1000,Petrol,145,37.7,3
16256,36895,hyundi, Santa Fe,2020,Semi-Auto,50,Diesel,145,39.2,2.2
19216,33500,bmw, Z4,2019,Semi-Auto,434,Petrol,145,38.7,2
17857,29267,merc, S Class,2016,Automatic,9521,Diesel,165,50.4,3
15686,20000,merc, CLS Class,2017,Semi-Auto,26941,Diesel,145,57.7,2.1
12830,17995,skoda, Scala,2019,Manual,1514,Petrol,150,47.9,1.5
12490,11995,ford, Grand C-MAX,2016,Manual,19000,Petrol,30,54.3,1
14013,23480,merc, CLS Class,2016,Semi-Auto,31310,Diesel,160,51.4,3
18274,7699,hyundi, IX20,2015,Manual,38000,Petrol,125,50.4,1.4
15142,19431,ford, Edge,2017,Semi-Auto,29826,Diesel,160,48.7,2
15317,18495,toyota, Prius,2013,Automatic,42659,Hybrid,10,64.2,1.8
15178,15739,hyundi, Santa Fe,2013,Semi-Auto,25976,Diesel,260,41.5,2.2
18604,13995,ford, Grand Tourneo Connect,2016,Manual,13000,Diesel,30,64.2,1.5
18358,17750,bmw, M3,2010,Manual,79000,Petrol,570,22.8,4
17884,20400,ford, Puma,2019,Manual,2091,Petrol,145,51.4,1
17025,47488,bmw, M4,2020,Automatic,10,Petrol,150,34,3
13931,19290,skoda, Kamiq,2019,Manual,2366,Petrol,145,47.1,1
14261,22445,toyota, Hilux,2018,Automatic,22919,Diesel,260,36.2,2.4
12920,19499,audi, A8,2015,Semi-Auto,54174,Diesel,205,47.9,3
19484,13599,vauxhall, Zafira Tourer,2017,Automatic,5318,Petrol,145,40.9,1.4
13070,13990,skoda, Yeti,2017,Semi-Auto,28280,Petrol,145,51.4,1.2
19477,54399,merc, S Class,2019,Semi-Auto,2384,Diesel,145,52.3,3
13285,17102,toyota, GT86,2017,Manual,21000,Petrol,260,36.2,2
13138,25999,toyota, GT86,2019,Manual,100,Petrol,145,33.2,2
14764,5495,ford, KA,2014,Manual,4800,Petrol,30,57.7,1.2
16468,19689,toyota, Prius,2017,Automatic,34885,Hybrid,0,85.6,1.8
16454,13495,toyota, Prius,2013,Automatic,35726,Hybrid,0,134.5,1.8
17963,7449,merc, M Class,2010,Automatic,155876,Diesel,540,32.5,3
18573,11495,toyota, Prius,2013,Automatic,27800,Hybrid,0,72.4,1.8
14232,8000,ford, KA,2017,Manual,19599,Petrol,150,57.7,1.2
19101,15999,hyundi, I800,2018,Automatic,30038,Diesel,145,31.7,2.5
18491,8198,skoda, Rapid,2016,Manual,19319,Petrol,20,57.7,1.2
17063,24450,toyota, PROACE VERSO,2019,Manual,9441,Diesel,145,40.4,2
16562,19400,audi, SQ5,2014,Automatic,69682,Diesel,260,41.5,3
13490,33699,hyundi, Santa Fe,2019,Semi-Auto,4372,Diesel,145,39.2,2.2
14909,32493,vw, Tiguan Allspace,2019,Automatic,6644,Petrol,145,30.7,2
16650,20440,ford, Edge,2017,Manual,11514,Diesel,145,48.7,2
13166,12600,vw, Scirocco,2014,Manual,37506,Diesel,20,55.4,2
14884,17495,toyota, Prius,2015,Automatic,19350,Hybrid,0,134.5,1.8
16514,13500,vw, Beetle,2018,Manual,24104,Petrol,150,53.3,1.2
13708,22490,vw, Caddy Maxi Life,2020,Automatic,89,Diesel,145,46.3,2
18633,22995,vw, Caravelle,2012,Automatic,73000,Diesel,325,34.4,2
12731,60998,merc, S Class,2019,Semi-Auto,100,Petrol,145,40.9,3
16205,7950,toyota, Avensis,2016,Manual,59244,Diesel,20,67.3,1.6
17083,17298,ford, Galaxy,2017,Manual,25870,Diesel,125,56.5,2
17956,8995,vw, Beetle,2015,Manual,49197,Diesel,30,61.4,2
12933,19995,ford, Edge,2016,Semi-Auto,32736,Diesel,160,48.7,2
16124,11995,vw, Caddy Maxi Life,2014,Manual,30393,Diesel,205,48.7,1.6
18311,11490,ford, Grand C-MAX,2017,Manual,42075,Diesel,30,64.2,1.5
18627,13998,vauxhall, Combo Life,2019,Manual,6551,Diesel,145,53.3,1.5
12503,19298,toyota, Hilux,2018,Manual,24775,Diesel,260,40.4,2.4
15754,58332,merc, S Class,2018,Automatic,2136,Petrol,145,40.9,3
17180,24000,vw, Tiguan Allspace,2018,Semi-Auto,14005,Diesel,145,47.9,2
13758,17990,skoda, Scala,2019,Semi-Auto,5000,Petrol,145,45.6,1.5
13084,22495,merc, X-CLASS,2019,Automatic,500,Diesel,260,35.8,2.3
18103,33500,ford, Edge,2019,Automatic,10,Diesel,145,37.2,2
18638,47980,merc, GLS Class,2018,Semi-Auto,5376,Diesel,145,37.2,3
17632,36441,audi, A8,2018,Semi-Auto,22688,Diesel,145,50.4,3
18415,20295,audi, SQ5,2015,Automatic,76518,Diesel,260,41.5,3
17350,23700,bmw, X4,2016,Automatic,30241,Diesel,200,47.9,3
18487,18550,hyundi, I800,2019,Manual,16232,Diesel,145,31.7,2.5
13997,12295,toyota, Avensis,2018,Manual,31427,Diesel,145,67.3,1.6
14868,52000,audi, RS6,2017,Semi-Auto,47501,Petrol,145,29.4,4
18207,11498,ford, Grand C-MAX,2017,Manual,17897,Petrol,30,54.3,1
18490,5791,ford, KA,2015,Manual,17398,Petrol,30,57.7,1.2
14763,46990,vw, Caravelle,2019,Automatic,7000,Diesel,145,33.6,2
17420,8999,hyundi, IX35,2014,Manual,36189,Diesel,150,53.3,1.7
13913,14495,bmw, i3,2014,Automatic,34539,Hybrid,0,470.8,0
18022,57526,merc, GLS Class,2019,Automatic,8353,Diesel,145,34,3
17398,11690,ford, Grand C-MAX,2016,Automatic,13325,Diesel,30,58.9,1.5
13113,22498,audi, A7,2016,Semi-Auto,21023,Diesel,145,54.3,3
15993,12000,vw, Scirocco,2016,Manual,19169,Petrol,125,37.2,1.4
17474,37591,bmw, M3,2017,Semi-Auto,15770,Petrol,305,34,3
12285,7250,toyota, Prius,2011,Manual,112000,Other,0,70.6,1.8
19162,35495,bmw, 7 Series,2017,Semi-Auto,14550,Petrol,145,35.3,4.4
16337,45000,merc, G Class,2013,Automatic,52438,Diesel,580,25.2,3
19627,14999,toyota, GT86,2014,Manual,18389,Petrol,260,36.2,2
13120,12350,vw, Scirocco,2015,Manual,33000,Diesel,20,55.4,2
17120,26102,audi, A7,2017,Semi-Auto,14562,Diesel,145,52.3,3
14175,18850,hyundi, Santa Fe,2017,Semi-Auto,28056,Diesel,240,42.8,2.2
14926,11995,hyundi, I800,2016,Automatic,53000,Diesel,330,33.6,2.5
12610,17650,ford, Galaxy,2017,Manual,24805,Diesel,125,56.5,2
15899,15490,skoda, Scala,2020,Manual,503,Petrol,145,50.4,1
18150,42275,bmw, M4,2019,Semi-Auto,9403,Petrol,145,32.5,3
15197,13985,ford, Galaxy,2018,Manual,55203,Diesel,150,56.5,2
12663,17375,merc, GL Class,2015,Automatic,39518,Diesel,125,56.5,2.1
15642,34000,ford, Edge,2019,Semi-Auto,10,Diesel,145,37.2,2
17779,44699,merc, CLS Class,2019,Automatic,5500,Diesel,145,47.9,2.9
19508,5495,ford, KA,2015,Manual,39100,Petrol,30,57.7,1.2
12840,51991,audi, Q8,2019,Semi-Auto,9089,Diesel,145,33.6,3
14903,22000,audi, A7,2017,Automatic,30884,Diesel,145,52.3,3
18444,94990,audi, R8,2018,Automatic,3562,Petrol,145,23,5.2
18147,14995,skoda, Scala,2019,Manual,5000,Petrol,145,49.6,1
18836,79900,audi, R8,2016,Semi-Auto,10172,Petrol,570,24.8,5.2
14207,29995,merc, S Class,2015,Automatic,17700,Diesel,200,48.7,3
15405,11998,vauxhall, GTC,2017,Manual,15593,Petrol,145,47.1,1.4
13786,16989,hyundi, Santa Fe,2017,Manual,27287,Diesel,145,47.1,2.2
14634,15990,hyundi, I800,2018,Automatic,35607,Diesel,145,28,2.5
18269,14033,toyota, Verso,2017,Automatic,37909,Petrol,160,43.5,1.8
16140,11094,hyundi, I40,2016,Manual,34504,Diesel,30,65.7,1.7
14365,20498,merc, V Class,2018,Manual,20841,Diesel,145,46.3,2.1
17294,24904,skoda, Kamiq,2020,Semi-Auto,2777,Petrol,150,44.1,1.5
16238,7990,toyota, Verso,2014,Manual,51394,Diesel,30,62.8,1.6
13835,11998,toyota, Verso,2017,Manual,23161,Petrol,150,41.5,1.6
12635,109990,audi, R8,2019,Automatic,6954,Petrol,145,21.6,5.2
14825,16000,hyundi, I40,2019,Manual,30,Diesel,145,54.3,1.6
16258,10500,vw, CC,2014,Manual,50400,Diesel,30,60.1,2
16003,19390,toyota, Prius,2016,Automatic,21184,Hybrid,0,94.1,1.8
13554,6440,skoda, Rapid,2016,Manual,68406,Diesel,0,78.5,1.4
19258,13794,vauxhall, Combo Life,2018,Manual,9460,Diesel,145,53.3,1.5
16262,12360,ford, Tourneo Connect,2016,Manual,31307,Diesel,30,64.2,1.5
15296,11699,vw, Scirocco,2015,Manual,38442,Diesel,20,55.4,2
19022,51862,audi, Q8,2019,Automatic,11464,Diesel,145,33.6,3
12849,27399,vw, Arteon,2019,Automatic,2536,Diesel,145,50.4,2
18299,56290,bmw, X6,2019,Automatic,5980,Diesel,145,34.9,3
13340,17495,skoda, Kamiq,2020,Manual,1000,Petrol,145,47.9,1
16730,10500,skoda, Rapid,2017,Manual,18500,Petrol,150,61.4,1
14890,29300,merc, GL Class,2017,Automatic,28871,Diesel,145,45.6,3
15651,44090,vw, Caravelle,2019,Automatic,5000,Diesel,145,32.8,2
13569,58999,bmw, X6,2020,Semi-Auto,3,Petrol,145,26.4,3
16234,12970,bmw, 6 Series,2012,Automatic,50319,Diesel,160,51.4,3
17692,18495,merc, M Class,2015,Semi-Auto,71000,Diesel,200,46.3,2.1
18005,17995,skoda, Scala,2019,Automatic,1000,Petrol,145,45.6,1.5
13417,4490,skoda, Yeti,2011,Manual,96000,Petrol,205,41.5,1.4
17710,18499,hyundi, I800,2019,Manual,13312,Diesel,150,31.7,2.5
15030,7250,hyundi, IX20,2014,Automatic,27082,Petrol,200,43.6,1.6
19104,22991,toyota, Prius,2017,Automatic,30130,Hybrid,140,64.2,1.8
15092,37999,vw, Amarok,2019,Automatic,6542,Diesel,260,33.6,3
18846,15499,bmw, 6 Series,2013,Automatic,58024,Diesel,160,51.4,3
17878,21000,merc, CLS Class,2015,Automatic,17957,Diesel,125,57.7,2.1
17561,18245,skoda, Scala,2020,Manual,1309,Diesel,145,57.7,1.6
14036,37000,vw, Amarok,2020,Automatic,10,Diesel,260,28.3,3
17368,16998,ford, Tourneo Custom,2016,Manual,25108,Diesel,200,44.8,2
12558,17650,bmw, M3,2010,Manual,81000,Petrol,570,22.8,4
12732,13552,vw, Scirocco,2016,Manual,22032,Petrol,125,52.3,1.4
18940,12000,ford, Grand C-MAX,2017,Manual,28346,Diesel,145,64.2,1.5
15638,6950,toyota, Land Cruiser,2008,Automatic,174419,Diesel,565,31.4,3
14598,4990,merc, SLK,2001,Automatic,64476,Petrol,325,27.2,3.2
16221,8500,skoda, Yeti,2015,Manual,68225,Diesel,140,53.3,2
12420,27950,toyota, GT86,2019,Manual,489,Petrol,145,33.2,2
18470,25599,bmw, 7 Series,2017,Automatic,25014,Diesel,145,57.6,3
15244,16999,vauxhall, Vivaro,2018,Manual,16273,Diesel,145,40.9,1.6
19381,8295,skoda, Rapid,2016,Manual,14474,Petrol,20,57.7,1.2
16820,19990,bmw, X4,2015,Semi-Auto,60059,Diesel,150,54.3,2
15391,28086,merc, S Class,2015,Automatic,38347,Diesel,205,48.7,3
14828,14999,vw, Scirocco,2016,Manual,13383,Diesel,20,55.4,2
19390,45699,merc, CLS Class,2019,Semi-Auto,3443,Diesel,145,47.9,2.9
14912,29994,vw, Amarok,2018,Automatic,11625,Diesel,265,33.6,3
18518,17799,merc, GL Class,2015,Automatic,24963,Diesel,125,55.4,2.1
16028,14000,vw, Scirocco,2015,Manual,48387,Diesel,30,53.3,2
14279,24699,audi, RS3,2015,Semi-Auto,49610,Petrol,300,34.9,2.5
19304,19776,ford, Tourneo Custom,2018,Manual,36199,Diesel,145,44.8,2
16190,78490,bmw, X7,2020,Semi-Auto,4919,Diesel,145,31.4,3
12926,9498,vauxhall, GTC,2016,Manual,43589,Diesel,125,60.1,2
17912,4599,vauxhall, Agila,2015,Manual,18953,Petrol,20,60.1,1
13589,25499,toyota, GT86,2020,Manual,614,Petrol,145,33.2,2
13027,6599,vauxhall, Antara,2012,Automatic,53730,Diesel,325,36.2,2.2
14554,11750,vw, Scirocco,2016,Manual,22000,Petrol,150,47.1,2
16872,23195,audi, SQ5,2015,Automatic,37306,Diesel,265,41.5,3
19294,17995,ford, Edge,2017,Manual,42359,Diesel,160,48.7,2
17044,20990,ford, Puma,2019,Manual,1451,Petrol,145,50.4,1
19372,12498,toyota, Verso,2018,Manual,21981,Petrol,145,41.5,1.6
14027,15990,vauxhall, Combo Life,2019,Manual,9751,Diesel,145,53.3,1.5
19428,9995,hyundi, I40,2016,Manual,32309,Diesel,20,67.3,1.7
19173,38995,audi, A8,2017,Automatic,3338,Diesel,145,50.4,3
16587,29997,bmw, M4,2015,Semi-Auto,20100,Petrol,300,34,3
13867,18690,skoda, Scala,2020,Automatic,4716,Petrol,145,47.1,1
15740,31995,hyundi, Santa Fe,2019,Automatic,9800,Diesel,145,39.8,2.2
18366,7695,skoda, Rapid,2016,Manual,59465,Diesel,0,67.3,1.6
13612,25000,toyota, Prius,2019,Automatic,2300,Hybrid,135,61.4,1.8
14339,7190,hyundi, IX20,2015,Manual,24305,Diesel,30,64.2,1.6
15764,8498,ford, Grand C-MAX,2014,Manual,35013,Diesel,125,60.1,1.6
13549,12000,toyota, Hilux,2013,Automatic,92007,Diesel,260,32.8,3
14205,29980,ford, Mustang,2017,Automatic,24000,Petrol,150,23.5,5
13873,26995,merc, X-CLASS,2019,Automatic,500,Diesel,260,35.8,2.3
15716,14990,merc, SLK,2015,Semi-Auto,40625,Diesel,150,56.5,2
17254,25900,merc, CLA Class,2017,Automatic,25517,Petrol,145,40.9,2
